brand,title,price,manufacturer,country_of_origin,imported_by,weight,generic_name,unit_of_measurement,marketed_by,article_code,description,collection_name,collection_url,url,images_dir,s3_dir,product_dimensions
Adidas Originals,WMNS SUPERSTAR WHITEBLACK,"₹ 12,999.00",Adidas India Pvt. Ltd.,China,Adidas India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,HQ9018,"SHELL-TOE SHOES WITH STATEMENT-MAKING PROPORTIONS. From '70s hardwood classic to everyday footwear staple, the adidas Superstar trainer is a boundary-breaking icon. This version of the shoes dials it up a notch with statement-making proportions emphasised through the interplay of the upper and midsole. The sleek leather upper is taken over by a thick, fluid midsole with double-layered foxing tape for a futuristic feel. A memory foam sockliner lets you stride in comfort and confidence.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-superstar-white-black,data/raw/superkicks/women-sneakers/images/adidas originals/wmns superstar whiteblack,,
Adidas Originals,SUPERSTAR XLG TENNIS WHITESKY BLUE,"₹ 11,999.00",adidas India Marketing Private Ltd.,China,adidas India Marketing Private Ltd.,1.10 KG,Shoe,1 pair,Superkicks India Pvt. Ltd.,IF3003,"ICONIC SHOE UPDATED WITH A RAISED MIDSOLE. The adidas Superstar shoes have continued to showcase their timeless style since their introduction over 50 years ago. This pair takes classic design elements such as the toe box and 3-Stripes, and raises the midsole to add a touch of personality. The striking colors give you endless combinations that you can combine with your outfits.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/superstar-xlg-tennis-white-sky-blue,data/raw/superkicks/women-sneakers/images/adidas originals/superstar xlg tennis whitesky blue,,
Converse,CHUCK TAYLOR ALL STAR LIFT SEASONAL COLOR YELLOW,"₹ 4,999.00",Converse,Vietnam,CAMP INDIA PVT LTD,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,A03057C,"The double sole enhances the legendary look of the ankle sneaker. New upbeat colorways evoke a cheery spring vibe, while Chuck Taylor staples such as the checkered sole and contrasting stripes on the midsole represent proven style.         Ankle platforms with polyester canvas upper Comfortable thanks to the OrthoLite insole In new Converse colors to complete the collection The sole with a platform will lift you to the heights Standard woven tongue tag and license plate",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/chuck-taylor-all-star-lift-seasonal-color-yellow,data/raw/superkicks/women-sneakers/images/converse/chuck taylor all star lift seasonal color yellow,,
Nike,WMNS BLAZER LOW 77 JUMBOSUMMIT WHITEGEODE TEAL-SEA GLASS,"₹ 8,595.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,DQ1470-106,"EASY TO WEAR GETS BIG AND BOLD.They say, ""Don't fix what works."" We say, ""Perfect it."" This streetwear superstar gets revamped with jumbo-sized details. Harnessing the old-school look you love, the Nike Blazer Low '77 Jumbo features an oversized Swoosh design, extra-wide laces and thicker stitching.Jumbo laces are much easier to tie and add a bold look to any outfit.Capturing the essence of the classic Blazer, the stitched leather overlays and soft suede accent on the toe add heritage hoops style.Extra-thick thread for the stitching adds a bold, defiant touch.Raised herringbone pattern on the rubber outsole exaggerates the classic look while providing traction.More Details  Exposed foam tongue Jumbo laces Thick thread stitching Oversized woven label",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-blazer-low-77-jumbosummit-white-geode-teal-sea-glass,data/raw/superkicks/women-sneakers/images/nike/wmns blazer low 77 jumbosummit whitegeode teal-sea glass,,
Asics,WMNS JAPAN S PF WHITEAPRICOT CRUSH,"₹ 6,499.00","WING STAR SHOES CO.,LTD.",Cambodia,ASICS INDIA PVT. LTD,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,1202A360.111,"The JAPAN S™ PF shoes give your feet and your mind a lift for every move. They're based on one of our throwback offerings from 1981 but rework the iconic court details with lifestyle materials. Updating the sole with a platform tooling, this shoe is complemented with good comfort and improved cushioning. Mirroring the aesthetic of a heritage basketball sneaker, this heritage style is also paired with nostalgic ASICS branding, like the ""ASICS"" lettering at the heel.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-japan-s-pf-white-apricot-crush,data/raw/superkicks/women-sneakers/images/asics/wmns japan s pf whiteapricot crush,,
Nike,WMNS CORTEZ WHITEBLACK-LT PHOTO BLUE-SAIL,"₹ 7,495.00",Nike,Indonesia,Nike India Private Ltd.,1.10 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,DN1791-100,"One word: tradition. From heritage running to fashion phenom, its retro appeal, sponge-soft midsole and see-saw detailing deliver decade after decade. This iteration offers easy-to-style colors with a vintage vibe.Inspired by the ’72 original, the foam midsole with iconic wedge insert delivers comfort from the get-go.Leather upper is easy to clean and easy to style.Rubber sole with herringbone pattern gives you plenty of traction.Padded, low-cut collar looks sleek and feels great.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-cortez-white-black-lt-photo-blue-sail,data/raw/superkicks/women-sneakers/images/nike/wmns cortez whiteblack-lt photo blue-sail,,
Nike,WMNS AIR FORCE 1 07 WHITEMYSTIC RED,"₹ 9,695.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,DZ2784-101,"The radiance lives on in the Air Force 1 ’07. This b-ball original puts a fresh spin on what you know best: durable stitched overlays, crisp leather and the perfect amount of gingham to make your look pop.Leather upper is easy to clean and easy to style.Originally designed for performance hoops, the Nike Air cushioning adds lightweight comfort that lasts.Padded, low-cut collar looks sleek and feels great.More Details  Perforations on the toe Foam midsole Rubber sole",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-air-force-1-07-white-mystic-red,data/raw/superkicks/women-sneakers/images/nike/wmns air force 1 07 whitemystic red,,
Jordan,WMNS AIR JORDAN 1 MID SE BLEACHED TURQSKY J TEAL-BARELY GREEN,"₹ 12,295.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,DZ3745-300,"Dope sneakers count as self-care. And with colors inspired by the aisles of your neighborhood beauty supply store (plus cloud-like Nike Air cushioning underfoot), these mid-top J's will have you feeling anything but mid. Go ahead—treat yourself.Two sets of laces lets you switch it up.Patent leather toe overlays and textile underlays create a mixed-media effect.Nike Air-Sole unit in the heel delivers signature cushioning.Rubber outsole offers traction on a variety of surfaces.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-air-jordan-1-mid-se-bleached-turq-sky-j-teal-barely-green,data/raw/superkicks/women-sneakers/images/jordan/wmns air jordan 1 mid se bleached turqsky j teal-barely green,,
Adidas Originals,WMNS OZWEEGO W WONDER CLAYCORE WHITE,"₹ 13,999.00",Adidas,China,Adidas India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,IF5478,Low top sneakers adidas Originals Ozweego W in pink colorway with white sole.  Sneakers with laces three stripes on the side lightweight and breathable upper foam sole,women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-ozweego-w-wonder-clay-core-white,data/raw/superkicks/women-sneakers/images/adidas originals/wmns ozweego w wonder claycore white,,
Adidas Originals,GAZELLE BOLD CORE BLACKWHITE,"₹ 11,999.00",Adidas India Pvt. Ltd.,China,Adidas India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,HQ6912,"THE CLASSIC GAZELLE SHOES TAKE A BOLD STANCE. It wouldn't be a list of adidas' most iconic shoes without the Gazelle. First worn on indoor courts in the '70s, the suede shoe is gaining new fans to this day. Now the style you covet is lifted up to new heights. It's stacked three layers high, for a new perspective on the classic style. The details stay sporty with buttery-soft suede and serrated 3-Stripes. A metallic-gold ""Gazelle"" is the final stamp of our heritage.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/gazelle-bold-core-black-white,data/raw/superkicks/women-sneakers/images/adidas originals/gazelle bold core blackwhite,,
Reebok,WMNS CLASSIC LEATHER SOFT ECRU,"₹ 7,999.00",Reebok,Vietnam,Reebok India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,GY2446,CLASSIC EVERYDAY SHOES WITH AN AGED LOOK There's something about a vintage look that draws up our fondest memories. These women's Reebok shoes channel that profound nostalgia with colors inspired by sun-washed court surfaces. They have a soft leather upper with detailed stitching. Subtle metallic hits of textured leather give it that patina look of a cherished keepsake.,women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-classic-leather-soft-ecru,data/raw/superkicks/women-sneakers/images/reebok/wmns classic leather soft ecru,,
Jordan,WMNS AIR JORDAN 1 MID BLACKLUCKY GREEN-AQUATONE-SAIL,"₹ 11,495.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,BQ6472-033,"HERITAGE STYLE, PREMIUM COMFORT ON AND OFF THE COURT.The Air Jordan 1 Mid brings full-court style and premium comfort to an iconic look. Its Air-Sole unit cushions play on the hardwood, while the padded collar gives you a supportive feel.Premium leather and synthetic upper provides durability, comfort and support.Air-Sole unit in the heel delivers signature cushioning.Rubber outsole offers traction on a variety of surfaces.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-air-jordan-1-mid-black-lucky-green-aquatone-sail,data/raw/superkicks/women-sneakers/images/jordan/wmns air jordan 1 mid blacklucky green-aquatone-sail,,
Nike,WMNS BLAZER LOW 77 JUMBO WHITEPINK OXFORD-ROSE WHISPER-WHITE,"₹ 8,595.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,DQ1470-102,"EASY TO WEAR GETS BIG AND BOLD.They say, ""Don't fix what works."" We say, ""Perfect it."" This streetwear superstar gets revamped with jumbo-sized details. Harnessing the old-school look you love, the Nike Blazer Low '77 Jumbo features an oversized Swoosh design, extra-wide laces and thicker stitching.Jumbo laces are much easier to tie and add a bold look to any outfit.Capturing the essence of the classic Blazer, the stitched leather overlays and soft suede accent on the toe add heritage hoops style.Extra-thick thread for the stitching adds a bold, defiant touch.Raised herringbone pattern on the rubber outsole exaggerates the classic look while providing traction.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-blazer-low-77-jumbo-white-pink-oxford-rose-whisper-white,data/raw/superkicks/women-sneakers/images/nike/wmns blazer low 77 jumbo whitepink oxford-rose whisper-white,,
Reebok,WMNS CLUB C DOUBLE REVENGE PINK,"₹ 7,599.00",Reebok,Vietnam,Reebok India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,GV7030,LEATHER REEBOK SHOES WITH HITS OF COLOR Take your trainer game to new heights. These women's Club C Double Revenge shoes have a stacked midsole to add inches. Heritage-inspired colors let you go all out. Supple details like a leather upper and terry cloth lining give you texture for days.,women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-club-c-double-revenge-pink,data/raw/superkicks/women-sneakers/images/reebok/wmns club c double revenge pink,,
Reebok,WMNS CLASSIC LEATHER SP EXTRA BLUE PEARL,"₹ 6,399.00",Reebok,Vietnam,Reebok India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,GY7191,CLASSIC PLATFORM SNEAKERS WITH A BOLD DESIGN Take a classic up a notch. These women's Reebok shoes have a platform-style midsole for a little height boost. A carefully threaded upper gives them a structured look. The ripple outsole channels your fierce attitude.,women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-classic-leather-sp-extra-blue-pearl,data/raw/superkicks/women-sneakers/images/reebok/wmns classic leather sp extra blue pearl,,
Reebok,CLASSIC LEATHER SEA SPRAY,"₹ 7,999.00",Reebok,Vietnam,Reebok India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,GY2445,CLASSIC EVERYDAY SHOES WITH AN AGED LOOK There's something about a vintage look that draws up our fondest memories. These women's Reebok shoes channel that profound nostalgia with colours inspired by sun-washed court surfaces. They have a soft leather upper with detailed stitching. Subtle metallic hits of textured leather give it that patina look of a cherished keepsake.,women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/classic-leather-sea-spray,data/raw/superkicks/women-sneakers/images/reebok/classic leather sea spray,,
Converse,WMNS CHUCK TAYLOR ALL STAR LUGGED 2.0 BLACKWHITE,"₹ 5,499.00",Converse,Vietnam,CAMP INDIA PVT LTD,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,A00870C,"With a cotton canvas upper and a breathable mesh lining, these lugged platforms come ready to take on the season. A tall rubber sidewall offers added protection, plus bold, chevron-inspired tread for style and stability. Classic neutrals pair easily with anything and everything in your closet. PRODUCT DETAILS  High-top platform sneaker-boot with canvas upper OrthoLite cushioning for all-day comfort A mesh lining keeps it breathable Lugged rubber outsole with chevron-inspired tread for traction Iconic Chuck Taylor ankle patch",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/chuck-taylor-all-star-lugged-2-0-black-white,data/raw/superkicks/women-sneakers/images/converse/wmns chuck taylor all star lugged 2.0 blackwhite,,
