brand,title,price,manufacturer,country_of_origin,imported_by,weight,generic_name,unit_of_measurement,marketed_by,article_code,description,collection_name,collection_url,url,images_dir,s3_dir,product_dimensions
Clarks Originals,WALLABEE LOW BURNT ORANGE,"₹ 14,999.00",Clarks Rellance Footwear Pvt. Ltd.,Vietnam,Clarks Rellance Footwear Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,26173637,"An iconic shoe to carry you through this season and many more, the beloved Wallabee returns in a mood-boosting orange shade to energize your collection. Crafted with butter-soft suede for a premium feel, this iconic silhouette stays true to its design DNA with a chunky pebble crepe sole, waxy laces, and tonal logo fobs.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/wallabee-low-burnt-orange,data/raw/superkicks/men-sneakers/images/clarks originals/wallabee low burnt orange,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/clarks originals/wallabee low burnt orange,
Adidas Originals,SUPERSTAR XLG CGRENNFTWWHTBOGOLD,"₹ 11,999.00",Adidas India Pvt. Ltd.,Indonesia,Adidas India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,ID4658,"ICONIC ADIDAS SHOES DESIGNED WITH A VISION FROM DECADES AGO. The iconic Superstar silhouette comes to life in premium suede. Born on the basketball court, the Superstar has since walked out of the arena and into the streets, gaining status as an everyday streetwear staple along the way. This fresh take on the sneaker legend features a suede upper in throwback colors, giving it a retro collegiate vibe. Signature shell-toe construction and contrast details pay homage to its hardwood heritage. Whether you're heading to class or embracing casual Fridays, these vintage-inspired kicks infuse an old-school athletic style into your look. Slip on this revised classic and step into over 50 years of history.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/superstar-xlg-cgrenn-ftwwht-bogold,data/raw/superkicks/men-sneakers/images/adidas originals/superstar xlg cgrennftwwhtbogold,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/adidas originals/superstar xlg cgrennftwwhtbogold,
Converse,WMNS CHUCK TAYLOR ALL STAR LIFT TORTOISE LOW TOP MAGIC MAGIC PEACOCKEGRETTAWNY OWL,"₹ 5,499.00",Converse,Vietnam,CAMP INDIA PVT LTD,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,A05288C,"Some things never go out of style, like tortoise print and a fresh pair of platform Chucks. Now you can have both. These low-tops feature hits of tortoise shell print for an effortlessly trendy look. Dress 'em up, dress 'em down—you'll draw attention either way.  Details  Low-top platform shoe with 12oz cotton canvas upper OrthoLite cushioning for all-day comfort Tortoise shell hits for timeless style Tortoise-printed eyelets for an added pop Standard All Star license plate Elevation Height: 38mm",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/wmns-chuck-taylor-all-star-lift-tortoise-low-top-magic-magic-peacock-egret-tawny-owl,data/raw/superkicks/men-sneakers/images/converse/wmns chuck taylor all star lift tortoise low top magic magic peacockegrettawny owl,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/converse/wmns chuck taylor all star lift tortoise low top magic magic peacockegrettawny owl,
Puma,PLEXUS SAND IVORYVAPOR GRAY,"₹ 11,999.00",Puma,China,Puma India Pvt. Ltd.,0.95kg,shoe,1 Pair,Superkicks India Pvt. Ltd.,39315701,"Ushering in an evolution in footwear, the Plexus challenges expectations of what a sneaker should look and feel like. It combines an athletic silhouette with a disruptive visual language, turning practical features like laces into a striking design highlight. This version takes inspiration from the desert and adds in our performance PUMAGRIP-ATR outsole, so you can tackle any trail.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/plexus-sand-ivory-vapor-gray,data/raw/superkicks/men-sneakers/images/puma/plexus sand ivoryvapor gray,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/puma/plexus sand ivoryvapor gray,
Converse,CHUCK 70 NAVY,"₹ 5,999.00",Converse,Vietnam,CAMP INDIA PVT LTD,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,A04589C,"Just in time for cooler weather, your favorite Chuck 70 gets refreshed for the season. Fall-ready canvas in lush colors help you add lasting style to your rotation. On shorter days and longer nights, this timeless look is always ready for you to style your way.  High-top shoe with canvas upper. OrthoLite cushioning for all-day comfort. On-trend color palette. Iconic Converse egret midsole. Faux leather All Star patch.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/chuck-70-navy,data/raw/superkicks/men-sneakers/images/converse/chuck 70 navy,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/converse/chuck 70 navy,
Adidas Originals,SUPERSTAR LUX WONDER BEIGEALUMINIUM,"₹ 14,999.00",Adidas India Pvt. Ltd.,Indonesia,Adidas India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,IE2302,"RETRO TRAINERS CRAFTED FROM PREMIUM LEATHER. The adidas Superstar shoes have trekked across pitches, pavement, and stages — maybe next the red carpet? The classic silhouette gets a luxe upgrade with premium materials. The entire upper — right down to the signature shell toe — is crafted from soft premium leather, inside and out. Subtle monochrome panelling preserves all the classic design elements with an added air of elegance. The mellow palette adds versatility. Dress them up for formal functions or dress them down for everyday elegance — the choice is yours.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/superstar-lux-wonder-beige-aluminium,data/raw/superkicks/men-sneakers/images/adidas originals/superstar lux wonder beigealuminium,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/adidas originals/superstar lux wonder beigealuminium,
Converse,CHUCK TAYLOR ALL STAR CRUISE MAUVE,"₹ 5,499.00",Converse,Vietnam,CAMP INDIA PVT LTD,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,A06142C,"Introducing the latest in the Chuck Taylor legacy: the Chuck Taylor All Star Cruise. Designed to pay homage to counterculture fashion, they combine a classic canvas upper with skateboarding-inspired elements, such as a row of perforated suede eyelets. A dotted, layered midsole adds extra intrigue without losing sight of the signature Converse style.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/chuck-taylor-all-star-cruise-mauve,data/raw/superkicks/men-sneakers/images/converse/chuck taylor all star cruise mauve,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/converse/chuck taylor all star cruise mauve,
Converse,CHUCK 70 CRAFTED OLLIE PATCH VARSITY RED,"₹ 6,499.00",Converse,Vietnam,CAMP INDIA PVT LTD,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,A04499C,Get your hands on the Chuck 70 Crafted Ollie Patch from the best sneaker stockists around the world.    Canvas upper is lightweight and durable The timeless silhouette you know and love High profile for classic coverage Medial eyelets enhance airflow Classic All Star ankle patch,men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/chuck-70-crafted-ollie-patch-varsity-red,data/raw/superkicks/men-sneakers/images/converse/chuck 70 crafted ollie patch varsity red,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/converse/chuck 70 crafted ollie patch varsity red,
Converse,CONS AS-1 PRO OPTICAL WHITE,"₹ 6,499.00",Converse,Vietnam,CAMP INDIA PVT LTD,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,A04597C,"Experience CONS most innovative skate model to date, in a fresh colorway. Brought to you by one the world's top skateboarders, Alexis Sablone, the AS-1 Pro turns to retro skateboarding styles for a cupsole performance shoe unlike any other. Rubber pods jut through the upper for visible durability. For optimum boardfeel, an innovative coring system puts you closer to the board, and distributes impact cushioning beyond the sockliner. Finished with a herringbone outsole for maximum traction, giving you the best grip—straight out the box.  Low-top skateboarding shoe with a full leather upper for optimal durability. CX foam sockliner for impact cushioning. Engineered coring for increased cushioning. Durable cotton laces. Bold, color-pop Star Chevron.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/cons-as-1-pro-optical-white,data/raw/superkicks/men-sneakers/images/converse/cons as-1 pro optical white,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/converse/cons as-1 pro optical white,
Nike,LEBRON NXXT GEN EP BLACKWOLF GREY-WHITE-LIGHT BONE,"₹ 14,995.00",Nike India Pvt. Ltd.,Vietnam,Nike India Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,DR8788-005,"Whether you’re a dunk contest-like leaper or a below-the-rim wonder roaming the baseline, feel faster, lower to the court and assured in the LeBron NXXT Gen. We specifically tailored it to meet the demands of today’s fast-paced game, so that you can stay ahead of the opposition with your speed and force in all directions.Akron-InspiredThe multidirection traction pattern is a map of Akron, an ode to LeBron's roots and the city he continues to pour into.Smooth and ResponsiveThe large forefoot Zoom Air unit is curved to bend in multiple directions. It provides energy return for fast and responsive cornering and offers a flexible court feel that moves naturally with your foot. A top-loaded Zoom Air unit in the heel adds cushioning.Enhanced SensationThe foam in the midsole feels soft and smooth while keeping you low to the ground and enhancing the sensation of court feel.This version is made for outdoor court use with its extra-durable rubber outsole.Open-hole mesh on the upper is lightweight and durable.More Details  Alternate colors on left shoe and right shoe Graphic sublimation on insole",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/lebron-nxxt-gen-ep-black-wolf-grey-white-light-bone,data/raw/superkicks/men-sneakers/images/nike/lebron nxxt gen ep blackwolf grey-white-light bone,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/nike/lebron nxxt gen ep blackwolf grey-white-light bone,
Adidas Originals,SUPERSTAR MAROONWONDER WHITEWHITE,"₹ 11,999.00",Adidas,Indonesia,adidas India Marketing Private Limited,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,IF8071,"SIGNATURE SHOES WITH A NEW TAKE ON THE TREFOIL. Cultural icon. Timeless must-have. Whatever you call the adidas Superstar shoes, you know they never go out of style. This release gives the Trefoil fresh perspective with an embossed detail on the tongue outlined for a high-contrast look. The confident look keeps going with a colourblocked design that stands out and adds the perfect punch to any casual outfit (dressy ones, too). A smooth leather upper looks luxe and feels great, and the rubber outsole rounds out the silhouette.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/superstar-maroon-wonder-white-white,data/raw/superkicks/men-sneakers/images/adidas originals/superstar maroonwonder whitewhite,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/adidas originals/superstar maroonwonder whitewhite,
Nike,AIR FORCE 1 07 TRIPLE WHITE,"₹ 7,495.00",LOTUS FOOTWEAR ENTERPRISES LIMITED,India,Nike India Private Limited,0.95 KG,SHOE,1 Pair,SUPER KICKS INDIA PVT. LTD,CW2288-111,"The radiance lives on in the Nike Air Force 1 ’07, the b-ball OG that puts a fresh spin on what you know best: durably stitched overlays, clean finishes and the perfect amount of flash to make you shine.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/air-force-1-07-triple-white-1,data/raw/superkicks/men-sneakers/images/nike/air force 1 07 triple white,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/nike/air force 1 07 triple white,
Adidas Originals,SAMBA OG CLOUD WHITEGREEN,"₹ 10,999.00",Adidas India Pvt. Ltd.,China,Adidas India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,IG1024,"SAMBA ORIGINALS Born on the pitch, the Samba is a timeless icon of street style. This silhouette stays true to its legacy with a tasteful, low-profile, soft leather upper, suede overlays and gum sole, making it a staple in everyone's closet - on and off the pitch.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/samba-og-cloud-white-green,data/raw/superkicks/men-sneakers/images/adidas originals/samba og cloud whitegreen,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/adidas originals/samba og cloud whitegreen,
Converse,WMNS RUN STAR LEGACY CX PERIWINKLE,"₹ 8,499.00",Converse,Vietnam,CAMP INDIA PVT LTD,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,A04693C,"The latest iteration of the best-selling Run Star Hike, the Run Star Legacy CX mixes bold platform styling with premium comfort. A lightweight CX midsole and sockliner keep you light on your feet, while distorted Chuck Taylor design elements keep them guessing. A winged tongue and heel bumper allow for easy on and off, so nothing can slow you down.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/wmns-run-star-legacy-cx-periwinkle,data/raw/superkicks/men-sneakers/images/converse/wmns run star legacy cx periwinkle,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/converse/wmns run star legacy cx periwinkle,
Converse,CHUCK TAYLOR ALL STAR HUNTER GREEN,"₹ 4,299.00",Converse,Vietnam,CAMP INDIA PVT LTD,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,A04544C,"Just in time for cooler weather, your favorite Chucks get a fresh look for the season. Fall-ready canvas in trending colors help you add standout style to your rotation. On those shorter days, why not add some color to your look?  High top with canvas upper. OrthoLite cushioning for all-day comfort. On-trend color palette. Durable polyester laces. Fused All Star patch.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/chuck-taylor-all-star-hunter-green,data/raw/superkicks/men-sneakers/images/converse/chuck taylor all star hunter green,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/converse/chuck taylor all star hunter green,
